# Published in J. Chem. Theory Comput. 2021, 17, 3, 1662-1677	
#  Minimax grids with 28 points, for different energy ranges (Erange)	
# Grid-points: 28.  N Eranges: 29	
1206.597963677244              478.2993974050695             	3.732793667761796             1.1954150913540855         
1812.5358477762866             761.3056079394062             	5.14359311285564              1.6533375661453558        
2818.7486911520996             1324.411398249371             	7.109854244554064             2.325557793916785         
4751.872883766852              2831.738972704671             	9.928196448146211             3.410528405591019         
10224.75043407236              10731.431828374814            	14.295810062691444            5.688122811462863          
	
Erange 4000.0 5000.0	
	
0.14873276811274175            0.29978212482122407              	7.231152188478278e-05         0.00018632498066864197          
0.4602604435552678             0.3281783565393207             	0.00038772726865815517        0.00044921855213653585           
0.8156202251610892             0.38828614617008406             	0.0009844837786035514         0.0007537638296544074          
1.2496712569060364             0.4870536747556686             	0.0019209126836657545         0.0011359077842782092          
1.8063333929867138             0.6358284060736311             	0.003300157154162172          0.0016504930186307747         
2.5436216992100222             0.8517463850003115             	0.005292557663606624          0.002378087896208448         
3.5404623300065525             1.159944468384693             	0.008164163748376724          0.0034304274436559386         
4.906249870587573              1.5968934307453053             	0.012311171926660728          0.004957778020056624         
6.794488603605298              2.2153322272555918             	0.018304991861179568          0.007163453510160269         
9.422467064090277              3.0915535322808045             	0.026956176212698496          0.010326973559848835         
13.09985016154952              4.336186457224601             	0.03940566382368068           0.0148355888498722        
18.270496883841385             6.110220047392288             	0.057252298754729467          0.02122577871325675         
25.573981534747755             8.648930492647603             	0.08272831849932695           0.030238442499465622        
35.93662127761815              12.297804765083454             	0.11893897414817305           0.04289294382786412        
50.706943480264954             17.566800104918254             	0.17018831821850053           0.06058666241299866        
71.85851387250909              25.212855803295792             	0.2424208413642749            0.08522882557656473       
102.29562759788192             36.36638248551193             	0.34381888188337045           0.11942055225842414        
146.31752861965646             52.727201300860486             	0.48560994949960345           0.16669801861501937        
210.33006795552657             76.87269143077049             	0.68315888981334              0.23186426244014152     
303.95126003728876             112.75446596355195             	0.9574526915358277            0.32145183283272727       
441.76539937885485             166.53426131891115             	1.3371435383436294            0.44439450297432675       
646.211368042272               248.1027496502268             	1.8614300851160115            0.6130709874752484       
952.6710416909058              374.209851157723              	2.5843101667934096            0.8450980113616935       
1419.5536773254755             576.1670830958                	3.5813587287033566            1.1668375144951064       
2152.239930114691              923.1971063861915             	4.961876490500659             1.621384532244084      
3375.245128381901              1612.0060664213056             	6.894579341534884             2.290416624110755      
5728.981212116223              3447.1144071775916             	9.676154843478928             3.3720270933942214      
12382.677743050794             13034.665823606138             	14.002777296643712            5.643641293866133       
	
Erange 5000.0 5800.0	
	
0.1502608626762777             0.30291165139633314             	6.358752692633583e-05         0.00016387366227471576                
0.46529381929136415            0.33222125521586104             	0.0003412046362365837         0.0003956833555057065                
0.8255984287192656             0.39434230166254536            	0.0008676052314903817         0.0006658661861317086                
1.2673137696821588             0.49662265274183637            	0.001696724618707933          0.0010080085317879625               
1.836171369209371              0.6510887543947779            	0.0029245257586060763         0.0014736812958346364                
2.5928648745864002             0.8759576781503452            	0.004710233349785592          0.002138763598196897               
3.620360959868694              1.1980509194264035            	0.007303215812339811          0.00310853235933617               
5.03420711947541               1.65644466400815              	0.011075692416141687          0.004525172218371909               
6.997322718003583              2.3078985102205145            	0.016566304596355927          0.006582500342505047               
9.741445894989209              3.2349123916804046            	0.024542556688053108          0.0095488999069641               
13.598470784165613             4.557716389303409              	0.03609017098515814           0.013798331312490912              
19.046535582715773             6.452190401185147             	0.05273820097743335           0.01985134913295637              
26.77821561373657              9.17678285087093              	0.07663171929303365           0.028429999006008653              
37.802020863101404             13.11317617239606             	0.11076846568614528           0.04053182527263095              
53.59437014367614              18.828100900733247            	0.15932179622752599           0.05752974961085405              
76.32857147441665              27.16794809144496             	0.22808006029257497           0.08130676932209915              
109.22216155171537             39.40475025321865             	0.32504298834606              0.11443765763930915           
157.0678149109126              57.46370759694749             	0.4612301705022223            0.16043487908983078             
227.05242355977109             84.28289069496383             	0.6517778001414668            0.2240845367272352             
330.03689277986626             124.394912066618              	0.9174329759430668            0.311914711856157             
482.59561279417204             184.90546198899864            	1.2866126278634253            0.4328741422164402             
710.3800419453736              277.2608566102862             	1.7983078281539955            0.5993829816920151             
1054.0275615855337             420.8506637137679             	2.506365504219328             0.8291300891292139            
1580.7806999365232             651.7708792506397             	3.4862959694100204            1.1485759543667498             
2411.814227215001              1049.2452864243335            	4.847438621720606             1.6009173789914857            
3804.1445503572704             1837.0994387864066            	6.7586271477598405            2.2678714811822975             
6487.450697686814              3929.4241467171732            	9.516604972737115             3.3473105643753676            
14065.757793553257             14836.654624922767            	13.816917061150304            5.615101807506323             
	
Erange 5800.0 7000.0	
	
0.15216067096721872            0.30680462287335947             	5.40208922943882e-05          0.00013925034927611353               
0.471565223326128              0.33727803632012604            	0.0002901574218009231         0.00033689758020930645                
0.8380780093696487             0.40197064053453857            	0.0007392141971595068         0.0005691288628998808                
1.28948169785262               0.5087540933684152            	0.0014500283280455789         0.000866760965686723                
1.8738495345723247             0.6705478410902993            	0.002510177021344463          0.0012774771286669078               
2.6553598559323834             0.9069974242331109            	0.0040657991238261465         0.0018715412342993915                
3.7222688062985685             1.247162385748679             	0.006346521670349522          0.0027465275546555167               
5.19822827508094               1.7336002070451948            	0.009696151598289092          0.004035039597245034               
7.258634966635491              2.428475465424688             	0.01461448675071523           0.0059195955044671665              
10.154495182186366             3.422685558563218             	0.021817888400210955          0.0086551765726244               
14.247532860539385             4.849534981128361             	0.03232620376087572           0.012599568036048066              
20.062185372368273             6.905320699402122             	0.047584791601727995          0.018253775832994857               
28.363094298620563             9.88048894377267              	0.06963362235719665           0.02631653618635365              
40.27130480928199              14.207072801318644            	0.10134008926088696           0.03775822887923194              
57.43960199384115              20.53138622494952             	0.14671822700211287           0.053921093309633066              
82.31880941446532              29.82621577753499             	0.21136500303928102           0.07665492497469895              
118.5650689039139              43.56537666330866             	0.30305507802937337           0.10850075471633389              
171.66758912191602             63.997988617140564            	0.43255028902361986           0.1529401192419044              
249.9251651508212              94.58522278172896             	0.6147016140691686            0.2147361484742657             
365.9837744748739              140.7101667657315             	0.8699548471471977            0.30040908293128193             
539.3021607201113              210.87312430131763            	1.2264290200274872            0.41892390451696465             
800.2307440291746              318.83821988553984            	1.7228495271474296            0.5827503975591537             
1197.160479701725              487.951265473417              	2.412866754832892             0.8096664957210812            
1810.4543604483329             761.4827237292491              	3.371902180409746             1.1262568684972982            
2784.8104361839814             1233.5478315642981            	4.7093379807234985            1.5758496574356475             
4425.491363293105              2167.935258865102             	6.594155669520039             2.240219834134439            
7593.770462224588              4639.411026254049             	9.323180769772668             3.316979586478506            
16532.026633916616             17485.041970829057            	13.591212022178699            5.5800996039424104             
	
Erange 7000.0 8500.0	
	
0.1540799216139811             0.31073990046537614            	4.564555265477108e-05         0.00011768969816977658                
0.47791627634651673            0.3424211000331794             	0.0002454346685212948         0.00028534927032496446                
0.850769563354445              0.40978979014005723            	0.0006265784407134182         0.0004840726346740154                
1.3121430573119903             0.5212783171859456            	0.001233158622447077          0.0007420579710874475               
1.9125794571765222             0.6907658913737462            	0.0021448652153409154         0.0011032591807000774                
2.71995838496797               0.9394414583345747            	0.0034954182642228226         0.0016325138217318865                
3.8281934943752236             1.2987972772142504            	0.005495608826652996          0.002419994753070502               
5.369664505300357              1.8151994912799103            	0.00846210660098653           0.0035891515886961726              
7.533297508669478              2.556766327946643             	0.012857585326682552          0.005311642196826666               
10.591136793513773             3.6237110927440117            	0.01934938119006627           0.007829394245850389              
14.937707413108372             5.163950286772281             	0.028893873468546265          0.011484246513613412               
21.14872971257977              7.396774913472435             	0.04285529874482882           0.016757755663488007              
30.069271553254573             10.648956311521417            	0.06317112153384097           0.024325289635545783              
42.94695048821831              15.410163693505844            	0.0925808252186819            0.03512979233715042             
61.63452932012581              22.418599460431437            	0.13494115158016368           0.05048226189921966              
88.90016193695817              32.7943079459921              	0.19565897567855495           0.07219835845965666              
128.90594661034356             48.24841432234958             	0.2822840227867385            0.1027839824530896             
187.95199381913332             71.4147546141822              	0.405318874954234             0.14568785531725492            
275.6440545272999              106.38218646397881            	0.5793256641233082            0.20564777829998312             
406.74745153174376             159.56520008768115            	0.8244427232040404            0.2891735001868529             
604.1811788842098              241.17359283608667            	1.168482383587411             0.4052436947742419            
903.9925961038582              367.8412274406162             	1.6498933305311403            0.5663760127138803             
1364.0684178021952             567.849453755969              	2.322117411253598             0.7904374777760682            
2080.9739321821835             893.4358642502303             	3.2604766389691147            1.1041398360339376             
3228.5707596988204             1457.1994566202313            	4.574390024972901             1.5509491079980848            
5171.757203514712              2571.939694554795             	6.432989341834178             2.21270825293388            
8933.185118640264              5508.2172091289185            	9.133196407474784             3.2867828515308894            
19534.126420802                20720.162172438253            	13.369095389855303            5.5452724054483005             
	
Erange 8500.0 11000.0	
	
0.15656226451877622            0.3158335009912212             	3.6488006929306264e-05        9.411058161764564e-05
0.4861541997731515             0.34912565992572775_            	0.00019649151810584802        0.00022887458151702356
0.8673131850431656             0.4200753104160631            	0.000503107877439482          0.00039057680221556677               
1.3418609364967635             0.5378896525589358            	0.000994818980265892          0.0006042814819193009
1.9636960012374267             0.7177805773200047            	0.0017419330458111762         0.0009094035245976271                
2.805769901664884              0.9830934888999047            	0.00286324584306399           0.0013641332935019103              
3.969811694463799              1.368743715763372             	0.004546790823266163          0.002049648033435726               
5.600354203716589              1.9264972868488104            	0.0070764254736432365         0.003078322757949694                
7.905313246191792              2.732981028075031             	0.01086988103008825           0.004608548064372825              
11.186501541338686             3.9018333932401776            	0.01653489379720316           0.006866051954909783              
15.88524322405582              5.602211794669996             	0.024950193189557313          0.010172626387128262               
22.65105407014549              8.087135781098235             	0.0373800572984858            0.014985141010389004             
32.44576099810582              11.737161876852092            	0.05563473102373159           0.021949052283394388              
46.702425471088645             17.128136373382               	0.08229382069514388           0.03197188778843743              
67.5696101585034               25.137060567441367            	0.12101608504744633           0.046323942696241904              
98.28954732885543              37.10879805120811             	0.1769674560118736            0.0667759221190767             
143.78811859550652             55.12084225228906             	0.25741052665895353           0.09578682159309504              
211.6029698300622              82.40796079967193             	0.3725145015640989            0.13676065620689198             
313.35735776243826             124.05157534923438            	0.5364671734722614            0.19439935510505243             
467.1276302319483              188.11812693397164            	0.7690049629152851            0.27519525733539296             
701.3067172895998              287.5913676589109             	1.0975352324996732            0.3881406112452913             
1061.0705297754337             443.82063547247185            	1.5601365551801154            0.5458114344320582             
1619.7132862760398             693.2803515796006             	2.209966148011392             0.7661884133896568            
2500.373676035913              1103.1543539828035            	3.1222026085468673            1.0761497928442625             
3925.0320573338013             1816.6489638049509            	4.406302512891578             1.519347409242135            
6356.748668419306              3226.5521973584873            	6.231592566777427             2.177726198492106            
11081.327581159301             6920.118346610322             	8.895138025566414             3.2483564776686458            
24381.679371671577             25967.01374573565             	13.09015522563044             5.5009815780981555            
	
Erange 11000.0 14000.0	
	
0.15881564616129193            0.3204610031116597             	2.9588446308604547e-05        7.634110961434247e-05
0.4936556598653273             0.3552640894565443            	0.00015957764714927812        0.00018622528846790902
0.8824588841815081             0.4295842351097504            	0.00040980061859442377        0.00031969127466536623
1.3692457113825114             0.5533833088806153            	0.0008141581268268158         0.0004991918529001643                
2.0111264485492355             0.7431779324839743            	0.0014351942867949477         0.0007602900708133781                
2.885950423092618              1.0244390610175549            	0.002379218143911262          0.0011555100382159716               
4.103059689428933              1.4354819295430314            	0.003815130228038144          0.0017584338105163752               
5.818927316225091              2.0334801056157183            	0.0059991869926145835         0.0026721061529931525                
8.260287362001002              2.903655037921023             	0.009311238414156518          0.004043591457129711               
11.75871117291467              4.1733290625525665            	0.014308514375164259          0.00608455281208252               
16.802727948824526             6.0335143863200065            	0.021803455514145805          0.009099150682157118               
24.116981065069147             8.772275269918612             	0.03297432754720971           0.013522328657324851              
34.78330983777523              12.82662526184919             	0.04952104060181237           0.01997274372862434              
50.42729724265466              18.863835903341464            	0.07388347387186651           0.029325909214924503              
73.50780317707246              27.909803652722584            	0.1095460460641794            0.04281497070968849             
107.76979904893427             41.55338127934832             	0.16146092263899975           0.06216914194983893              
158.95837591286625             62.27454140110857             	0.23663401107846255           0.08980351557167271              
235.95442692125644             93.97671287155796             	0.3449341441338246            0.12907941549114965             
352.598636504137               142.86069930469114            	0.5002090250697223            0.184663246594884             
530.6546935517891              218.88238290006603            	0.7218265976855273            0.2630278258762335             
804.6962971730163              338.2447047196054             	1.036819021323394             0.3731736346682672            
1230.3548358289224             527.8483016510384             	1.4829173538285452            0.5277260380561264             
1898.8241278088317             833.9328380491752             	2.113006031585928             0.7447670823860634            
2964.5082086762377             1341.6124089588006            	3.002118887270464             1.051327938626868            
4706.457126412182              2230.6304097502575            	4.25973634734891              1.4912362410625788           
7704.024872038893              3987.780431784136             	6.055362139002693             2.1465432019415753            
13551.675236040213             8568.294988757902             	8.68620971747294              3.214074319529515           
30000.20611112028              32079.26783423429             	12.84476212055696             5.461496007193266            
	
Erange 14000.0 18000.0	
	
0.1610939781339949             0.3251433866999734            	2.3779414127343956e-05        6.137647450224398e-05
0.5012631407780889             0.3615219000652313            	0.00012846422005240743        0.00015022918522230813
0.8978984268667602             0.43936851892508155            	0.0003309928831073909         0.00025961689799477495                
1.3973374389835533             0.5694605971527937            	0.0006610841016675125         0.00040956404897364297                
2.0601052994909983             0.7697318471818748            	0.001174111517851935          0.0006319903102840593               
2.9693037686025625             1.0679770987543238            	0.001964735642046167          0.0009740518614949558               
4.2425076374898465             1.5062564601488997            	0.0031839437046973372         0.0015022032585384295               
6.049209333425932              2.147747329286371             	0.005062138452978201          0.002310722155775527              
8.63683304888055               3.0872938959644456            	0.007943587365676456          0.0035358702066416604              
12.369947100756928             4.467674438671821             	0.012337793711020667          0.005375683414999454              
17.78988041970464              6.504813446418115             	0.01899408520862755           0.008117044767788793             
25.70606845547581              9.527106074077976             	0.02900819673889348           0.012173222749539778             
37.33707453593626              14.03718906734335             	0.0439733623874622            0.018136165890969762            
54.529958798718575             20.809713515195543            	0.06619336766731646           0.026849214184554587             
80.10419787720568              31.04736871222941             	0.09898159274083276           0.03950783752538176             
118.39528522114581             46.63203851421735             	0.1470789732012216            0.057798731689314514            
176.12137581924918             70.53290909444102             	0.2172359337388872            0.08409142368704033            
263.7777454271281              107.47651145953795            	0.31902010927146557           0.1217021378276602             
397.90331695679896             165.06008557957134            	0.465935489961852             0.17525857508663245           
604.8077130867456              255.62996703107464            	0.676974407399601             0.2512102337617962           
926.7903239830885              399.52200422464244            	0.9787827564627841            0.3585618870750593            
1432.7407682152939             630.8696403435848             	1.4087293747222094            0.5099851018896473            
2236.883538210146              1008.8071793310638            	2.0194090526711066            0.7236623896941952            
3534.396483826615              1642.3274927796938            	2.8856949554637783            1.0267809590048702            
5679.4632854654                2759.7196504068343            	4.117081205191889             1.4633527890610423           
9404.641424310748              4970.842422998521             	5.883249820883165             2.1155495825866195           
16707.201153452228             10706.437123051388            	8.481580484406694             3.1799713652899073           
37236.60159840964              39993.678157447954            	12.603865500485162            5.422242322222096            
	
Erange 18000.0 22000.0	
	
0.16286202517738316            0.32877960783872057             	1.996975719114667e-05         5.156001410295644e-05              
0.5071829401058993             0.36641441495071897            	0.00010803766024790043        0.00012656590579908283              
0.9099691167949224             0.44708193429055737            	0.00027914946672295566        0.00021996531665695752              
1.4194239255890508             0.5822306885078613            	0.0005600685201304379         0.00035003655094498806             
2.0988437736405245             0.7909661025753427            	0.0010010455833094946         0.0005460402965281552             
3.0356259048953707             1.1030159511231001            	0.0016883469263468778         0.0008512186113124776             
4.35412840156482               1.5635761654481883            	0.0027600190175514337         0.0013268718440107125             
6.2346505351972965             2.2408877406025356            	0.004427777354772284          0.0020609116400843674            
8.941919073444248              3.237972207764307                      0.0070100858816421925         0.0031816393309671174             
12.868307590765278             4.710846444376257             	0.010981630036803518          0.004876914587104125            
18.599987337738977             6.896950066089331             	0.017045370162921285          0.007420595371219653            
27.01899385998513              10.159810780070979            	0.026235975775831418          0.011209484450019506            
39.46194816028856              15.059747172258659            	0.04006720477930825           0.016815094297439877           
57.968842841688435             22.466688314211762            	0.060740772707250645          0.02505596575962014            
85.67620223471917              33.741746573072334            	0.09144094582526643           0.037098296020097635           
127.4437361103542              51.032123644139766            	0.13674817658247623           0.05459544297770877           
190.86221942438462             77.75480860637037             	0.20321752055734807           0.07988080804958117           
287.8902318415413              119.39847679866706            	0.3001847449852204            0.11623432159124078          
437.5401948107147              184.86920459563467            	0.44088738725627163           0.16825175472580994           
670.3390916786248              288.78280596198823            	0.6440243823419953            0.2423620424395829          
1035.844707784025              455.4522326064931             	0.9359372859467849            0.3475704605516449          
1615.5694884106663             726.0680539550964             	1.3537064463445627            0.4965817576093905          
2545.9657775567157             1172.5112874975482            	1.9496922567626198            0.7076548141522077          
4062.078331546931              1927.6011121765132            	2.798633041764183             1.0080986813480735         
6592.278861303402              3268.0690080523195            	4.010025863301125             1.4420727665642223         
11020.719723335082             5925.0502577809875            	5.753689968035089             2.09185113214404         
19740.079474062593             12791.74491637296             	8.327144493740365             3.1538737345296277         
44247.269653501586             47700.6553314684              	12.421679016019592            5.392217904025483          
	
Erange 22000.0 30000.0	
	
0.16550588765942553            0.3342213065985371             	1.5245472100141073e-05        3.9383299458817714e-05              
0.516062009336416              0.3737907231275688            	8.267520676446116e-05         9.713918675705757e-05            
0.9281674926129342             0.45881732537071723            	0.0002146253100574728         0.000170421510611186            
